simulation_id,controller,cost,exec_time,success
0,M,55863.5,1.8749346733093262,True
0,M_term,14766.3,7.413407325744629,True
0,N+M,14558.3,19.743187189102173,True
1,M,41445.3,1.8478751182556152,True
1,M_term,10775.1,5.921764850616455,True
1,N+M,10631.8,17.750197410583496,True
2,M,68701.5,2.218836545944214,True
2,M_term,17919.5,6.642822027206421,True
2,N+M,17828.6,20.087955713272095,True
3,M,62308.5,2.169543504714966,True
3,M_term,16251.7,7.25585150718689,True
3,N+M,16047,21.561617851257324,True
4,M,25377.8,2.092137336730957,True
4,M_term,6767.3,6.191425561904907,True
4,N+M,6571.11,21.91988706588745,True
5,M,96292,2.191680908203125,True
5,M_term,25071.8,7.305904865264893,True
5,N+M,24866.2,21.561130046844482,True
6,M,99806.7,2.2398955821990967,True
6,M_term,25801.2,6.4469592571258545,True
6,N+M,25606.3,21.864546537399292,True
7,M,26789.5,1.8834033012390137,True
7,M_term,6950.79,5.814685821533203,True
7,N+M,6878.83,21.141164779663086,True
8,M,18881.2,2.2039878368377686,True
8,M_term,5005.53,7.1975016593933105,True
8,N+M,4921.23,21.841434240341187,True
9,M,60732.4,2.2468340396881104,True
9,M_term,15896.4,6.522686958312988,True
9,N+M,15842.6,19.144142150878906,True
10,M,84257.8,2.017324209213257,True
10,M_term,21954.3,6.471412181854248,True
10,N+M,21858.6,18.514599323272705,True
11,M,31770.8,1.8297722339630127,True
11,M_term,8443.89,7.0481836795806885,True
11,N+M,8241.42,22.04380512237549,True
12,M,6415.52,2.107886552810669,True
12,M_term,1733.11,7.093116521835327,True
12,N+M,1667.88,21.933767080307007,True
13,M,99885.8,2.178502082824707,True
13,M_term,25958.7,6.432579278945923,True
13,N+M,25755.3,19.006197690963745,True
14,M,68178.8,1.982748031616211,True
14,M_term,17626.4,7.417895078659058,True
14,N+M,17397.5,19.591865062713623,True
15,M,62782.4,1.8837921619415283,True
15,M_term,16208.7,7.3707215785980225,True
15,N+M,16140.2,19.936765670776367,True
